Continent,Countries,Date,Cum_cases,Cases,Cum_deaths,Deaths,Total_vac,Single_Vac,Double_Vac,Booster_Vac,Population
Asia,UAE,10/04/2021,51460.714,206.19,163.265,0.32,95.83,0,0,0,9365144
Asia,UAE,11/04/2021,51653.984,193.27,163.479,0.214,96.16,0,0,0,9365144
Asia,UAE,12/04/2021,51859.854,205.87,163.692,0.214,96.51,0,0,0,9365144
Asia,UAE,13/04/2021,52075.761,215.907,164.119,0.427,97.77,0,0,0,9365144
Asia,UAE,14/04/2021,52267.749,191.989,164.546,0.427,99.26,0,0,0,9365144
Asia,UAE,15/04/2021,52473.619,205.87,164.973,0.427,100.24,0,0,0,9365144
Asia,UAE,16/04/2021,52670.413,196.794,165.187,0.214,101.33,0,0,0,9365144
Asia,UAE,17/04/2021,52879.486,209.073,165.507,0.32,102.52,0,0,0,9365144
Asia,UAE,18/04/2021,53085.569,206.083,165.934,0.427,102.83,0,0,0,9365144
Asia,UAE,19/04/2021,53278.092,192.522,166.148,0.214,103.31,0,0,0,9365144
Asia,UAE,20/04/2021,53481.292,203.2,166.468,0.32,0,54.26,40.97,0,9365144
Asia,UAE,21/04/2021,53687.482,206.19,166.682,0.214,105.71,0,0,0,9365144
Asia,UAE,22/04/2021,53909.689,222.207,167.109,0.427,106.79,0,0,0,9365144
Asia,UAE,23/04/2021,54120.364,210.675,167.323,0.214,108.85,0,0,0,9365144
Asia,UAE,24/04/2021,54342.464,222.1,167.536,0.214,0,0,0,0,9365144
Asia,UAE,25/04/2021,54536.054,193.59,167.75,0.214,109.08,0,0,0,9365144
Asia,UAE,26/04/2021,54723.878,187.824,167.963,0.214,109.49,0,0,0,9365144
Asia,UAE,27/04/2021,54947.473,223.595,168.497,0.534,110.37,0,0,0,9365144
Asia,UAE,28/04/2021,55130.065,182.592,168.711,0.214,111.76,0,0,0,9365144
Asia,UAE,29/04/2021,55339.459,209.393,169.138,0.427,112.63,0,0,0,9365144
Asia,UAE,30/04/2021,55550.24,210.782,169.458,0.32,0,0,0,0,9365144
Asia,UAE,01/05/2021,55733.046,182.806,169.885,0.427,113.29,0,0,0,9365144
Asia,UAE,02/05/2021,55930.267,197.221,170.099,0.214,113.56,0,0,0,9365144
Asia,UAE,03/05/2021,56119.479,189.212,170.419,0.32,113.9,0,0,0,9365144
Asia,UAE,04/05/2021,56300.896,181.417,170.633,0.214,115.1,0,0,0,9365144
Asia,UAE,05/05/2021,56509.542,208.646,170.953,0.32,115.69,0,0,0,9365144
Asia,UAE,06/05/2021,56693.629,184.087,171.273,0.32,116.47,0,0,0,9365144
Asia,UAE,07/05/2021,56882.201,188.572,171.594,0.32,117.98,0,0,0,9365144
Asia,UAE,08/05/2021,57067.462,185.261,171.914,0.32,118.81,0,0,0,9365144
Asia,UAE,09/05/2021,57235.319,167.856,172.234,0.32,119.02,0,0,0,9365144
Asia,UAE,10/05/2021,57396.234,160.916,172.448,0.214,119.45,0,0,0,9365144
Asia,UAE,11/05/2021,57568.576,172.341,172.662,0.214,120.38,0,0,0,9365144
Asia,UAE,12/05/2021,57729.598,161.023,172.875,0.214,121.38,0,0,0,9365144
Asia,UAE,13/05/2021,57891.048,161.45,173.302,0.427,121.97,0,0,0,9365144
Asia,UAE,14/05/2021,58046.091,155.043,173.623,0.32,122.22,0,0,0,9365144
Asia,UAE,15/05/2021,58187.146,141.055,173.943,0.32,122.24,0,0,0,9365144
Asia,UAE,16/05/2021,58320.726,133.58,174.156,0.214,122.27,0,0,0,9365144
Asia,UAE,17/05/2021,58451.958,131.231,174.37,0.214,122.68,0,0,0,9365144
Asia,UAE,18/05/2021,58587.567,135.609,174.797,0.427,123.8,0,0,0,9365144
Asia,UAE,19/05/2021,58731.505,143.938,175.011,0.214,124.98,0,0,0,9365144
Asia,UAE,20/05/2021,58881.102,149.597,175.331,0.32,126.23,0,0,0,9365144
Asia,UAE,21/05/2021,59040.203,159.101,175.545,0.214,128.5,0,0,0,9365144
Asia,UAE,22/05/2021,59210.622,170.419,175.972,0.427,0,0,0,0,9365144
Asia,UAE,23/05/2021,59380.507,169.885,176.292,0.32,129.91,0,0,0,9365144
Asia,UAE,24/05/2021,59541.957,161.45,176.612,0.32,0,0,0,0,9365144
Asia,UAE,25/05/2021,59720.491,178.534,177.039,0.427,132.57,0,0,0,9365144
Asia,UAE,26/05/2021,59908.102,187.611,177.36,0.32,133.82,0,0,0,9365144
Asia,UAE,27/05/2021,60139.492,231.39,177.68,0.32,0,0,0,0,9365144
Asia,UAE,28/05/2021,60378.249,238.758,178.107,0.427,135.03,0,0,0,9365144
Asia,UAE,29/05/2021,60571.733,193.483,178.641,0.534,136.21,0,0,0,9365144
Asia,UAE,30/05/2021,60765.003,193.27,179.068,0.427,136.8,0,0,0,9365144
Asia,UAE,31/05/2021,60953.254,188.251,179.389,0.32,137.43,0,0,0,9365144
Asia,UAE,01/06/2021,61163.395,210.141,179.816,0.427,138.47,0,0,0,9365144
Asia,UAE,02/06/2021,61393.397,230.002,180.029,0.214,139.52,0,0,0,9365144
Asia,UAE,03/06/2021,61605.78,212.383,180.35,0.32,141.24,0,0,0,9365144
Asia,UAE,04/06/2021,61825.958,220.178,180.563,0.214,0,0,0,0,9365144
Asia,UAE,05/06/2021,62059.59,233.632,181.097,0.534,141.95,0,0,0,9365144
Asia,UAE,06/06/2021,62259.694,200.104,181.417,0.32,142.18,0,0,0,9365144
Asia,UAE,07/06/2021,62469.835,210.141,181.738,0.32,142.52,0,0,0,9365144
Asia,UAE,08/06/2021,62705.282,235.448,181.951,0.214,0,0,0,0,9365144
Asia,UAE,09/06/2021,62937.954,232.671,182.592,0.641,144.24,0,0,0,9365144
Asia,UAE,10/06/2021,62937.954,0,182.592,0,145.11,0,0,0,9365144
Asia,UAE,11/06/2021,63415.362,477.409,183.66,1.068,146.12,0,0,0,9365144
Asia,UAE,12/06/2021,63642.054,226.692,184.087,0.427,147.2,0,0,0,9365144
Asia,UAE,13/06/2021,63852.302,210.248,184.3,0.214,147.44,0,0,0,9365144
Asia,UAE,14/06/2021,64048.455,196.153,184.728,0.427,147.87,0,0,0,9365144
Asia,UAE,15/06/2021,64275.573,227.119,185.155,0.427,149.11,0,0,0,9365144
Asia,UAE,16/06/2021,64490.306,214.732,185.582,0.427,150.22,0,0,0,9365144
Asia,UAE,17/06/2021,64721.696,231.39,185.902,0.32,151.43,0,0,0,9365144
Asia,UAE,18/06/2021,64929.06,207.365,186.543,0.641,152.68,0,0,0,9365144
Asia,UAE,19/06/2021,65154.257,225.197,187.077,0.534,154.07,0,0,0,9365144
Asia,UAE,20/06/2021,65351.798,197.541,187.611,0.534,154.96,0,0,0,9365144
Asia,UAE,21/06/2021,65561.512,209.714,188.251,0.641,156.23,0,0,0,9365144
Asia,UAE,22/06/2021,65792.902,231.39,188.678,0.427,0,0,0,0,9365144
Asia,UAE,23/06/2021,66005.178,212.277,189.319,0.641,157.35,0,0,0,9365144
Asia,UAE,24/06/2021,66235.928,230.749,189.533,0.214,158.4,0,0,0,9365144
Asia,UAE,25/06/2021,66473.297,237.37,190.28,0.747,159.53,0,0,0,9365144
Asia,UAE,26/06/2021,66716.967,243.67,191.348,1.068,160.63,0,0,0,9365144
Asia,UAE,27/06/2021,66943.552,226.585,191.775,0.427,160.96,0,0,0,9365144
Asia,UAE,28/06/2021,67161.381,217.829,192.416,0.641,161.36,0,0,0,9365144
Asia,UAE,29/06/2021,67394.586,233.205,192.95,0.534,162.29,0,0,0,9365144
Asia,UAE,30/06/2021,67581.128,186.543,193.377,0.427,164.04,0,0,0,9365144
Asia,UAE,01/07/2021,67759.983,178.855,194.231,0.854,0,0,0,0,9365144
Asia,UAE,02/07/2021,67937.557,177.573,194.872,0.641,164.74,0,0,0,9365144
Asia,UAE,03/07/2021,68111.82,174.263,195.512,0.641,165.55,0,0,0,9365144
Asia,UAE,04/07/2021,68282.559,170.739,195.833,0.32,165.87,0,0,0,9365144
Asia,UAE,05/07/2021,68450.522,167.963,196.366,0.534,166.3,78.15,67.59,0,9365144
Asia,UAE,06/07/2021,68616.243,165.721,196.794,0.427,167.12,78.68,67.91,0,9365144
Asia,UAE,07/07/2021,68777.8,161.557,197.221,0.427,167.95,78.99,68.33,0,9365144
Asia,UAE,08/07/2021,68942.133,164.333,197.434,0.214,168.67,79.21,68.65,0,9365144
Asia,UAE,09/07/2021,69105.398,163.265,197.861,0.427,169.41,79.42,68.96,0,9365144
Asia,UAE,10/07/2021,69267.702,162.304,198.609,0.747,169.95,79.63,69.28,0,9365144
Asia,UAE,11/07/2021,69429.792,162.09,199.249,0.641,170.14,79.84,69.49,0,9365144
Asia,UAE,12/07/2021,69594.445,164.653,199.677,0.427,170.51,79.94,69.7,0,9365144
Asia,UAE,13/07/2021,69756.963,162.518,200.317,0.641,171.3,80.26,70.02,0,9365144
Asia,UAE,14/07/2021,69920.228,163.265,200.744,0.427,172.13,80.47,70.44,0,9365144
Asia,UAE,15/07/2021,70084.774,164.546,201.278,0.534,172.92,81.64,71.6,19.69,9365144
Asia,UAE,16/07/2021,70248.146,163.372,202.026,0.747,173.66,81.85,71.81,20,9365144
Asia,UAE,17/07/2021,70415.255,167.109,202.453,0.427,0,0,0,0,9365144
Asia,UAE,18/07/2021,70578.52,163.265,202.666,0.214,174.67,81.95,71.92,20.8,9365144
Asia,UAE,19/07/2021,70739.542,161.023,202.88,0.214,174.85,81.95,71.92,20.98,9365144
Asia,UAE,20/07/2021,70904.089,164.546,203.307,0.427,175.6,82.06,72.24,21.3,9365144
Asia,UAE,21/07/2021,71064.898,160.809,203.627,0.32,0,0,0,0,9365144
Asia,UAE,22/07/2021,71230.085,165.187,203.948,0.32,0,0,0,0,9365144
Asia,UAE,23/07/2021,71392.495,162.411,204.268,0.32,0,0,0,0,9365144
Asia,UAE,24/07/2021,71553.411,160.916,204.588,0.32,0,0,0,0,9365144
Asia,UAE,25/07/2021,71716.569,163.158,205.016,0.427,176.14,0,0,0,9365144
Asia,UAE,26/07/2021,71881.97,165.401,205.763,0.747,176.44,82.27,72.77,0,9365144
Asia,UAE,27/07/2021,72046.303,164.333,205.977,0.214,177.12,82.27,73.29,0,9365144
Asia,UAE,28/07/2021,72209.354,163.051,206.51,0.534,177.74,82.58,73.61,0,9365144
Asia,UAE,29/07/2021,72374.862,165.507,207.044,0.534,178.07,82.69,73.82,0,9365144
Asia,UAE,30/07/2021,72537.165,162.304,207.471,0.427,0,0,0,0,9365144
Asia,UAE,31/07/2021,72701.285,164.119,208.112,0.641,179.34,83.32,74.45,0,9365144
Asia,UAE,01/08/2021,72863.482,162.197,208.326,0.214,179.51,0,0,0,9365144
Asia,UAE,02/08/2021,73027.601,164.119,208.86,0.534,179.73,83.43,74.66,0,9365144
Asia,UAE,03/08/2021,73192.895,165.294,209.287,0.427,180.29,83.75,74.98,0,9365144
Asia,UAE,04/08/2021,73355.092,162.197,209.821,0.534,180.84,84.07,75.19,0,9365144
Asia,UAE,05/08/2021,73516.115,161.023,210.034,0.214,181.4,84.27,75.51,0,9365144
Asia,UAE,06/08/2021,73678.419,162.304,210.248,0.214,181.93,84.59,75.72,0,9365144
Asia,UAE,07/08/2021,73843.392,164.973,210.461,0.214,182.56,84.91,76.04,0,9365144
Asia,UAE,08/08/2021,73993.95,150.558,210.888,0.427,182.73,85.01,76.14,0,9365144
Asia,UAE,09/08/2021,74135.005,141.055,211.209,0.32,183,85.22,76.25,0,9365144
Asia,UAE,10/08/2021,74277.448,142.443,211.636,0.427,183.63,85.54,76.57,0,9365144
Asia,UAE,11/08/2021,74414.873,137.424,212.277,0.641,184.15,85.86,76.67,0,9365144
Asia,UAE,12/08/2021,74549.414,134.541,212.704,0.427,184.6,86.28,76.78,0,9365144
Asia,UAE,13/08/2021,74679.151,129.736,212.917,0.214,184.87,86.39,76.88,0,9365144
Asia,UAE,14/08/2021,74807.926,128.775,213.238,0.32,0,0,0,0,9365144
Asia,UAE,15/08/2021,74934.886,126.96,213.665,0.427,185.54,86.91,76.99,0,9365144
Asia,UAE,16/08/2021,75053.304,118.418,213.878,0.214,185.78,87.13,77.1,0,9365144
Asia,UAE,17/08/2021,75172.363,119.059,214.199,0.32,186.37,87.44,77.3,0,9365144
Asia,UAE,18/08/2021,75288.645,116.282,214.519,0.32,186.93,87.76,77.52,0,9365144
Asia,UAE,19/08/2021,75403.646,115.001,214.839,0.32,187.57,88.18,77.73,0,9365144
Asia,UAE,20/08/2021,75517.899,114.253,215.053,0.214,188.17,88.6,78.04,0,9365144
Asia,UAE,21/08/2021,75631.725,113.826,215.48,0.427,188.82,88.92,78.26,0,9365144
Asia,UAE,22/08/2021,75746.62,114.894,215.693,0.214,0,0,0,0,9365144
Asia,UAE,23/08/2021,75859.805,113.186,216.121,0.427,0,0,0,0,9365144
Asia,UAE,24/08/2021,75965.516,105.711,216.334,0.214,189.82,89.24,78.47,0,9365144
Asia,UAE,25/08/2021,76070.48,104.964,216.548,0.214,190.53,90.08,78.99,0,9365144
Asia,UAE,26/08/2021,76176.298,105.818,216.868,0.32,191.23,90.61,79.2,0,9365144
Asia,UAE,27/08/2021,76282.436,106.138,217.295,0.427,0,0,0,0,9365144
Asia,UAE,28/08/2021,76389.002,106.565,217.402,0.107,191.93,0,0,0,9365144
Asia,UAE,29/08/2021,76494.392,105.391,217.615,0.214,192.85,0,0,0,9365144
Asia,UAE,30/08/2021,76600.424,106.031,217.722,0.107,193.22,0,0,0,9365144
Asia,UAE,31/08/2021,76706.776,106.352,217.936,0.214,193.9,0,0,0,9365144
Asia,UAE,01/09/2021,76811.953,105.177,218.149,0.214,195.29,92.83,81.11,21.35,9365144
Asia,UAE,02/09/2021,76916.062,104.109,218.149,0,0,0,0,0,9365144
Asia,UAE,03/09/2021,77020.492,104.43,218.256,0.107,195.82,93.04,81.43,21.35,9365144
Asia,UAE,04/09/2021,77125.563,105.07,218.363,0.107,196.36,93.36,81.64,21.36,9365144
Asia,UAE,05/09/2021,77229.245,103.682,218.47,0.107,0,0,0,0,9365144
Asia,UAE,06/09/2021,77333.568,104.323,218.683,0.214,196.89,93.67,81.85,21.37,9365144
Asia,UAE,07/09/2021,77435.221,101.654,218.897,0.214,197.99,94.1,82.27,21.63,9365144
Asia,UAE,08/09/2021,77524.168,88.947,219.217,0.32,0,0,0,0,9365144
Asia,UAE,09/09/2021,77606.602,82.433,219.644,0.427,199.79,94.62,82.8,22.37,9365144
Asia,UAE,10/09/2021,77686.045,79.444,219.965,0.32,200.76,94.94,83.12,22.7,9365144
Asia,UAE,11/09/2021,77763.46,77.415,220.178,0.214,201.4,95.26,83.43,22.71,9365144
Asia,UAE,12/09/2021,77829.663,66.203,220.178,0,202.27,95.37,83.54,23.36,9365144
Asia,UAE,13/09/2021,77897.147,67.484,220.392,0.214,202.86,95.58,83.75,23.53,9365144
Asia,UAE,14/09/2021,77963.03,65.883,220.605,0.214,203.67,95.89,84.06,23.71,9365144
Asia,UAE,15/09/2021,78027.951,64.922,220.819,0.214,204.63,96.21,84.49,23.93,9365144
Asia,UAE,16/09/2021,78088.175,60.223,220.926,0.107,205.52,96.42,84.81,24.29,9365144
Asia,UAE,17/09/2021,78143.806,55.632,221.139,0.214,206.4,96.74,85.12,24.54,9365144
Asia,UAE,18/09/2021,78194.099,50.293,221.353,0.214,207.29,96.95,85.54,24.8,9365144
Asia,UAE,19/09/2021,78235.85,41.751,221.566,0.214,207.64,97.06,85.65,24.93,9365144
Asia,UAE,20/09/2021,78269.272,33.422,221.78,0.214,208.08,97.26,85.75,25.06,9365144
Asia,UAE,21/09/2021,78303.654,34.383,221.887,0.107,208.74,97.48,86.18,25.09,9365144
Asia,UAE,22/09/2021,78337.61,33.956,222.1,0.214,209.86,97.79,86.39,25.67,9365144
Asia,UAE,23/09/2021,78372.74,35.13,222.42,0.32,210.5,98,86.6,25.9,9365144
Asia,UAE,24/09/2021,78405.094,32.354,222.741,0.32,211.16,98.22,86.92,26.02,9365144
Asia,UAE,25/09/2021,78439.37,34.276,223.061,0.32,211.93,98.53,87.23,26.16,9365144
Asia,UAE,26/09/2021,78471.191,31.82,223.168,0.107,0,0,0,0,9365144
Asia,UAE,27/09/2021,78501.729,30.539,223.595,0.427,212.2,98.64,87.34,26.22,9365144
Asia,UAE,28/09/2021,78531.307,29.578,223.595,0,213.17,98.95,87.65,26.56,9365144
Asia,UAE,29/09/2021,78560.137,28.83,223.702,0.107,213.75,99.17,87.97,26.61,9365144
Asia,UAE,30/09/2021,78588.434,28.296,223.915,0.214,214.12,99.27,88.08,26.77,9365144
Asia,UAE,01/10/2021,78617.905,29.471,224.236,0.32,214.86,99.59,88.4,26.87,9365144
Asia,UAE,02/10/2021,78645.24,27.335,224.236,0,0,0,0,0,9365144
Asia,UAE,03/10/2021,78664.888,19.647,224.449,0.214,215.66,99.8,88.71,27.14,9365144
Asia,UAE,04/10/2021,78685.069,20.181,224.556,0.107,216,99.9,88.92,27.17,9365144
Asia,UAE,05/10/2021,78703.862,18.793,224.663,0.107,216.48,100.12,89.13,27.23,9365144
Asia,UAE,06/10/2021,78720.519,16.658,224.983,0.32,216.98,100.22,89.34,27.42,9365144
Asia,UAE,07/10/2021,78735.896,15.376,225.197,0.214,217.45,100.44,89.56,27.46,9365144
Asia,UAE,08/10/2021,78750.418,14.522,225.41,0.214,217.93,100.54,89.77,27.62,9365144
Asia,UAE,09/10/2021,78766.007,15.59,225.624,0.214,218.4,100.75,89.98,27.68,9365144
Asia,UAE,10/10/2021,78777.86,11.852,225.624,0,218.67,100.86,89.98,,9365144
Asia,UAE,11/10/2021,78791.1,13.241,225.731,0.107,0,0,0,0,9365144
Asia,UAE,12/10/2021,78805.622,14.522,225.837,0.107,0,0,0,0,9365144
Asia,UAE,13/10/2021,78819.076,13.454,225.944,0.107,219.46,101.17,90.5,27.79,9365144
Asia,UAE,14/10/2021,78831.463,12.386,226.051,0.107,219.84,101.28,90.61,27.94,9365144
Asia,UAE,15/10/2021,78842.568,11.105,226.158,0.107,220.18,101.39,90.82,27.97,9365144
Asia,UAE,16/10/2021,78854.847,12.28,226.158,0,220.62,,,,9365144
Asia,UAE,17/10/2021,78865.418,10.571,226.371,0.214,220.78,101.59,91.03,28.15,9365144
Asia,UAE,18/10/2021,78876.523,11.105,226.371,0,221.03,101.7,91.14,28.19,9365144
Asia,UAE,19/10/2021,78889.55,13.027,226.585,0.214,221.47,101.91,91.35,28.21,9365144
Asia,UAE,20/10/2021,78901.51,11.959,226.798,0.214,221.85,102.02,91.46,28.37,9365144
Asia,UAE,21/10/2021,78911.547,10.037,227.012,0.214,222.09,102.13,91.56,28.4,9365144
Asia,UAE,22/10/2021,78920.943,9.397,227.226,0.214,0,0,0,0,9365144
Asia,UAE,23/10/2021,78929.913,8.969,227.332,0.107,222.76,0,0,0,9365144
Asia,UAE,24/10/2021,78939.95,10.037,227.439,0.107,222.9,102.33,91.77,28.8,9365144
Asia,UAE,25/10/2021,78950.308,10.358,227.546,0.107,223.12,102.44,0,0,9365144
Asia,UAE,26/10/2021,78959.918,9.61,227.866,0.32,223.6,102.65,91.88,29.06,9365144
Asia,UAE,27/10/2021,78970.062,10.144,227.973,0.107,223.96,102.76,91.99,29.21,9365144
Asia,UAE,28/10/2021,78979.458,9.397,227.973,0,224.39,102.86,92.2,29.33,9365144
Asia,UAE,29/10/2021,78988.214,8.756,228.08,0.107,224.78,102.97,92.3,29.52,9365144
Asia,UAE,30/10/2021,78997.611,9.397,228.08,0,225.04,103.07,92.41,29.56,9365144
Asia,UAE,31/10/2021,79006.26,8.649,228.08,0,225.57,0,92.62,0,9365144
Asia,UAE,01/11/2021,79014.589,8.329,228.08,0,225.81,103.28,92.72,29.8,9365144
Asia,UAE,02/11/2021,79022.49,7.902,228.187,0.107,226.09,103.39,92.83,29.88,9365144
Asia,UAE,03/11/2021,79030.926,8.436,228.187,0,226.57,103.6,92.94,30.04,9365144
Asia,UAE,04/11/2021,79038.721,7.795,228.187,0,226.89,103.71,93.04,30.14,9365144
Asia,UAE,05/11/2021,79047.263,8.542,228.293,0.107,227.17,103.81,93.15,30.21,9365144
Asia,UAE,06/11/2021,79055.058,7.795,228.4,0.107,227.42,103.92,93.25,30.25,9365144
Asia,UAE,07/11/2021,79062.532,7.475,228.507,0.107,227.72,104.02,93.36,30.34,9365144
Asia,UAE,08/11/2021,79069.793,7.261,228.72,0.214,227.95,104.13,93.46,30.36,9365144
Asia,UAE,09/11/2021,79077.481,7.688,228.72,0,228.26,104.24,93.57,30.46,9365144
Asia,UAE,10/11/2021,79085.49,8.008,228.72,0,228.55,104.34,93.68,30.53,9365144
Asia,UAE,11/11/2021,79094.246,8.756,228.72,0,228.88,104.45,93.78,30.65,9365144
Asia,UAE,12/11/2021,79101.934,7.688,228.72,0,229.33,104.45,94.1,30.79,9365144
Asia,UAE,13/11/2021,79110.262,8.329,228.827,0.107,0,0,0,0,9365144
Asia,UAE,14/11/2021,79117.31,7.047,228.827,0,0,0,0,0,9365144
Asia,UAE,15/11/2021,79123.823,6.514,228.934,0.107,230.09,104.66,94.31,31.12,9365144
Asia,UAE,16/11/2021,79131.084,7.261,228.934,0,230.39,104.81,94.43,31.15,9365144
Asia,UAE,17/11/2021,79138.986,7.902,228.934,0,230.59,104.88,94.51,31.2,9365144
Asia,UAE,18/11/2021,79146.033,7.047,228.934,0,230.87,104.97,94.59,31.3,9365144
Asia,UAE,19/11/2021,79154.255,8.222,228.934,0,231.07,105.05,94.68,31.34,9365144
Asia,UAE,20/11/2021,79162.691,8.436,228.934,0,231.35,105.14,94.78,31.43,9365144
Asia,UAE,21/11/2021,79169.418,6.727,228.934,0,231.5,105.21,94.84,31.45,9365144
Asia,UAE,22/11/2021,79176.572,7.154,228.934,0,231.67,105.25,94.89,31.53,9365144
Asia,UAE,23/11/2021,79184.047,7.475,228.934,0,232.06,105.42,95.07,31.58,9365144
Asia,UAE,24/11/2021,79191.842,7.795,229.041,0.107,232.17,105.46,95.12,31.59,9365144
Asia,UAE,25/11/2021,79200.064,8.222,229.041,0,232.32,105.51,95.18,31.62,9365144
Asia,UAE,26/11/2021,79207.538,7.475,229.041,0,232.53,0,95.24,31.68,9365144
Asia,UAE,27/11/2021,79214.799,7.261,229.041,0,232.7,0,95.31,31.78,9365144
Asia,UAE,28/11/2021,79221.206,6.407,229.148,0.107,232.88,0,95.37,31.9,9365144
Asia,UAE,29/11/2021,79227.399,6.193,229.148,0,232.98,0,95.4,31.98,9365144
Asia,UAE,30/11/2021,79234.34,6.941,229.254,0.107,233.27,0,95.48,32.18,9365144
Asia,UAE,01/12/2021,79241.601,7.261,229.361,0.107,233.53,0,95.56,32.36,9365144
Asia,UAE,02/12/2021,79241.601,0,229.361,0,0,0,0,0,9365144
Asia,UAE,03/12/2021,79247.367,5.766,229.361,0,0,0,0,0,9365144
Asia,UAE,04/12/2021,79252.812,5.446,229.361,0,0,0,0,0,9365144
Asia,UAE,05/12/2021,79264.985,12.173,229.361,0,0,0,0,0,9365144
Asia,UAE,06/12/2021,79270.111,5.125,229.468,0.107,234.35,0,95.72,33.02,9365144
Asia,UAE,07/12/2021,79276.731,6.62,229.468,0,234.78,0,95.83,33.34,9365144
Asia,UAE,08/12/2021,79284.099,7.368,229.468,0,235.15,0,95.91,33.63,9365144
Asia,UAE,09/12/2021,79290.505,6.407,229.468,0,235.5,0,96,33.89,9365144
Asia,UAE,10/12/2021,79298.407,7.902,229.681,0.214,235.85,0,96.1,34.14,9365144
Asia,UAE,11/12/2021,79306.736,8.329,229.681,0,236.25,0,96.21,34.43,9365144
Asia,UAE,12/12/2021,79315.598,8.863,229.681,0,236.48,0,96.21,34.66,9365144
Asia,UAE,13/12/2021,79325.422,9.824,229.681,0,236.69,0,0,34.77,9365144
Asia,UAE,14/12/2021,79337.168,11.746,229.681,0,236.85,0,96.32,34.92,9365144
Asia,UAE,15/12/2021,79352.971,15.803,229.681,0,0,0,0,0,9365144
Asia,UAE,16/12/2021,79374.327,21.356,229.681,0,0,0,0,0,9365144
Asia,UAE,17/12/2021,79399.313,24.986,229.681,0,0,0,0,0,9365144
Asia,UAE,18/12/2021,79399.313,0,229.681,0,0,0,0,0,9365144
Asia,UAE,19/12/2021,79458.148,58.835,229.681,0,0,0,0,0,9365144
Asia,UAE,20/12/2021,79490.289,32.14,229.788,0.107,0,0,0,0,9365144
Asia,UAE,21/12/2021,79538.553,48.264,230.002,0.214,0,0,0,0,9365144
Asia,UAE,22/12/2021,79609.561,71.008,230.002,0,0,0,0,0,9365144
Asia,UAE,23/12/2021,79716.553,106.992,230.002,0,238.94,0,0,36.59,9365144
Asia,UAE,24/12/2021,79860.918,144.365,230.109,0.107,239.26,0,96.74,36.91,9365144
Asia,UAE,25/12/2021,80034.007,173.089,230.215,0.107,0,0,0,0,9365144
Asia,UAE,26/12/2021,80226.529,192.522,230.429,0.214,0,0,0,0,9365144
Asia,UAE,27/12/2021,80411.47,184.941,230.536,0.107,0,0,0,0,9365144
Asia,UAE,28/12/2021,80608.584,197.114,230.642,0.107,0,0,0,0,9365144
Asia,UAE,29/12/2021,80847.128,238.544,230.642,0,0,0,0,0,9365144
Asia,UAE,30/12/2021,81099.767,252.639,230.856,0.214,0,0,0,0,9365144
Asia,UAE,31/12/2021,81358.813,259.046,231.07,0.214,0,0,0,0,9365144
